Registration_number,Flag,Latitude,Longitude,Altitude,Direction,Speed,Flight_number,Flight_icao,Flight_iata,Departure_icao,Departure_iata,Arrival_icao,Arrival_iata,Airline_icao,Airline_iata,Aircraft_icao,Updated,Status
4R-MRE,LK,7.18,79.89,0,306,0,125,ALK125,UL125,VCBI,CMB,VOMM,MAA,ALK,UL,A320,1687905509,landed
YK-ATA,SY,33.19,45.12,10058,79,853,7047,SYR7047,RB7047,OSDI,DAM,,,SYR,RB,IL76,1687905509,en-route
B-5130,CN,32.57,116.33,9174,308,829,9002,CYZ9002,CF9002,ZSNJ,NKG,ZLLL,LHW,CYZ,CF,B738,1687905509,en-route
B-6218,CN,34.26,109.3,6141,97,744,2199,CES2199,MU2199,ZLXY,XIY,ZSYT,YNT,CES,MU,A319,1687905509,en-route
B-5335,DK,29.109,113.525,9479,3,820,2646,JDL2646,JG2646,ZGSZ,SZX,ZBAD,PKX,JDL,JG,B738,1687905509,en-route
B-5346,CN,37.85,112.27,2453,359,409,7297,CHH7297,HU7297,ZGGG,CAN,ZBYN,TYN,CHH,HU,B738,1687905509,en-route
B-2432,CN,32.9,115.86,9174,309,888,7411,YZR7411,Y87411,ZSNJ,NKG,EHAM,AMS,YZR,Y8,B744,1687905509,en-route
B-5137,CN,33.73,114.09,3901,346,685,4202,LHA4202,GI4202,VVNB,HAN,ZHCC,CGO,LHA,GI,B738,1687905509,en-route
B-5439,CN,19.94,110.58,1440,40,390,7165,CHH7165,HU7165,ZJHK,HAK,ZLXY,XIY,CHH,HU,B738,1687905509,en-route
B-6770,CN,31.21,104.57,6461,42,759,8851,CSC8851,3U8851,ZUUU,CTU,ZBHD,HDG,CSC,3U,A320,1687905509,en-route
B-5649,CN,24.424,118.064,2301,86,401,4786,CDG4786,SC4786,ZSAM,XMN,ZSQD,TAO,CDG,SC,B738,1687905509,en-route
B-5650,CN,36.15,120.42,3528,162,631,4909,CDG4909,SC4909,ZSQD,TAO,ZSCN,KHN,CDG,SC,B738,1687905509,en-route
B-5651,CN,24.552,118.139,0,230,0,2109,CDG2109,SC2109,ZSAM,XMN,ZSHC,HGH,CDG,SC,B738,1687905509,landed
B-1551,CN,23.92,112.62,6530,312,701,1105,JYH1105,AQ1105,ZGGG,CAN,ZLXY,XIY,JYH,AQ,B738,1687905509,en-route
B-6996,CN,22.63,113.82,0,64,9,7604,CSS7604,O37604,ZGSZ,SZX,,,CSS,O3,B763,1687905509,en-route
B-8678,CN,56.52,40.99,11277,72,859,496,CBJ496,JD496,UUEE,SVO,ZSQD,TAO,CBJ,JD,A333,1687905509,en-route
B-1423,CN,39.73,116.65,1333,353,511,6987,CSS6987,O36987,ZSHC,HGH,ZBAA,PEK,CSS,O3,B763,1687905509,en-route
B-3388,CN,25.207,112.306,10698,276,768,,,,,,,,LHA,B3,AJ27,1687905509,en-route
B-1217,CN,40.27,116.9,3314,96,551,1585,CNM1585,CA1585,ZBAA,PEK,ZSYT,YNT,CNM,CA,B738,1687905509,en-route
B-1275,CN,36.36,117.24,4541,163,627,1181,CDG1181,SC1181,ZSJN,TNA,ZGSZ,SZX,CDG,SC,B38M,1687905509,en-route
B-1267,CN,34.21,108.72,4130,122,598,3293,OKA3293,BK3293,ZLXY,XIY,ZSHC,HGH,OKA,BK,B738,1687905509,en-route
B-307H,CN,24.306,113.419,7871,2,761,8567,CDC8567,GJ8567,ZGGG,CAN,ZBHH,HET,CDC,GJ,A20N,1687905509,en-route
B-20A2,CN,30.63,113.94,10088,23,859,7106,CSS7106,O37106,ZGSZ,SZX,ZBAA,PEK,CSS,O3,B763,1687905509,en-route
B-30A1,CN,35.97,120.49,4907,163,707,9839,QDA9839,QW9839,ZSQD,TAO,ZSJU,JUZ,QDA,QW,A20N,1687905509,en-route
B-30A2,CN,31.7,118.72,1653,252,474,7223,OTC7223,A67223,ZSNJ,NKG,ZUPS,LPF,OTC,A6,A20N,1687905509,en-route
B-30CH,CN,30.25,120.44,0,64,0,3173,CSC3173,3U3173,ZSHC,HGH,ZULZ,LZO,CSC,3U,A20N,1687905509,landed
B-30DA,CN,31.49,104.37,7635,357,737,4213,CCA4213,CA4213,ZUUU,CTU,ZLXN,XNN,CCA,CA,A20N,1687905509,en-route
B-20EM,CN,36.67,103.87,9174,304,855,403,CSN403,CZ403,ZUCK,CKG,EDDF,FRA,CSN,CZ,B77L,1687905509,en-route
B-20EN,CN,59.77,72.55,9753,293,894,467,CSN467,CZ467,ZGGG,CAN,EDDF,FRA,CSN,CZ,B77L,1687905509,en-route
B-10VX,SG,31.76,119.8,1546,178,264,,,,ZSCG,CZX,,,,B1,K100,1687905509,en-route
B-LRV,HK,64.56,-65.03,10668,18,1001,831,CPA831,CX831,KJFK,JFK,VHHH,HKG,CPA,CX,A359,1687905509,en-route
B-LXB,HK,46.52,-106.96,11887,100,966,826,CPA826,CX826,VHHH,HKG,CYYZ,YYZ,CPA,CX,A35K,1687905509,en-route
B-LXJ,HK,69.19,88.84,11277,146,903,841,CPA841,CX841,KJFK,JFK,VHHH,HKG,CPA,CX,A35K,1687905509,en-route
VT-PPV,IN,19.09,72.78,708,268,390,621,AIC621,AI621,VABB,BOM,VOBL,BLR,AIC,AI,A321,1687905509,en-route
VT-ANP,IN,41.7,42.52,11879,95,1059,120,AIC120,AI120,EDDF,FRA,VIDP,DEL,AIC,AI,B788,1687905509,en-route
VT-IPM,IN,12.98,80.16,0,250,0,244,IGO244,6E244,VOMM,MAA,VAAH,AMD,IGO,6E,A20N,1687905509,landed
VT-PRI,IN,24.34,65.4,12184,295,944,,,,VABB,BOM,EGGW,LTN,,,GL7T,1687905509,en-route
JA12KZ,JP,76.92,-52.68,10669,92,779,4,NCA4,KZ4,PANC,ANC,EHAM,AMS,NCA,KZ,B748,1687905509,en-route
JA16FJ,JP,34.796,138.189,129,112,250,141,FDA141,JH141,RJNS,FSZ,RJFF,FUK,FDA,JH,E75S,1687905509,en-route
JA16KZ,JP,60.62,-135.18,10058,99,950,134,NCA134,KZ134,PANC,ANC,KORD,ORD,NCA,KZ,B748,1687905509,en-route
JA17KZ,JP,31.78,125.39,8839,67,920,228,NCA228,KZ228,ZSPD,PVG,RJAA,NRT,NCA,KZ,B748,1687905509,en-route
JA737J,JP,57.09,-158.89,10363,262,905,11,JAL11,JL11,KDFW,DFW,RJTT,HND,JAL,JL,B77W,1687905509,en-route
JA738J,JP,38.03,-149.43,10058,267,861,1,JAL1,JL1,KSFO,SFO,RJTT,HND,JAL,JL,B77W,1687905509,en-route
JA743J,JP,37.99,-133.61,9753,273,853,15,JAL15,JL15,KLAX,LAX,RJTT,HND,JAL,JL,B77W,1687905509,en-route
JA933A,JP,56.35,-144.71,11582,293,926,113,ANA113,NH113,KIAH,IAH,RJTT,HND,ANA,NH,B789,1687905509,en-route
HS-BBY,MY,36.24,113.13,11003,220,813,601,AIQ601,FD601,ZBAD,PKX,VTCC,CNX,AXM,FD,A20N,1687905509,en-route
HS-TKP,TH,38.09,44.2,10058,117,1050,923,THA923,TG923,EDDF,FRA,VTBS,BKK,THA,TG,B77W,1687905509,en-route
HS-TKU,TH,34.273884,60.734524,9753,307,950,930,THA930,TG930,VTBS,BKK,LFPG,CDG,THA,TG,B77W,1687905416,en-route
VN-A646,VN,30.4,130.87,10668,27,914,828,VJC828,VJ828,VVTS,SGN,RJBB,KIX,VJC,VJ,A21N,1687905509,en-route
VN-A652,VN,10.17,104.0,0,98,18,979,VJC979,VJ979,RKSI,ICN,VVPQ,PQC,VJC,VJ,A21N,1687905509,en-route
VN-A629,VN,35.25,128.81,1325,276,398,991,VJC991,VJ991,RKPK,PUS,VVCR,CXR,VJC,VJ,A321,1687905509,en-route
VN-A506,VN,33.59,130.44,0,239,0,350,HVN350,VN350,VVTS,SGN,RJFF,FUK,HVN,VN,A21N,1687905509,landed
A9C-AI,BH,26.282089,50.055836,1851,264,524,101,GFA101,GF101,OBBI,BAH,OEDF,DMM,GFA,GF,A320,1687905485,en-route
A9C-CC,BH,10.15,76.24,678,125,359,270,GFA270,GF270,OBBI,BAH,VOCI,COK,GFA,GF,A321,1687905509,en-route
A9C-TA,BH,26.260269,50.649387,0,47,14,,,,,,,,,,A20N,1687905472,en-route
A6-EWE,AE,59.09,-46.28,10058,88,1057,1CA,UAE1CA,EK222,KDFW,DFW,OMDB,DXB,UAE,EK,B77L,1687905509,en-route
A6-EGO,AE,25.25,55.37,0,120,144,823,UAE823,EK823,OMDB,DXB,OEDF,DMM,UAE,EK,B77W,1687905509,en-route
A6-EGQ,AE,26.152542,51.969685,5966,305,716,835,UAE835,EK835,OMDB,DXB,OBBI,BAH,UAE,EK,B77W,1687905480,en-route
A6-EGU,AE,10.95,46.58,10668,59,851,794,UAE794,EK794,FNLU,LAD,OMDB,DXB,UAE,EK,B77W,1687905509,en-route
A6-EGW,AE,17.53,55.69,11277,6,881,708,UAE708,EK708,FSIA,SEZ,OMDB,DXB,UAE,EK,B77W,1687905509,en-route
A6-EGX,AE,41.387,33.664,11887,107,981,86,UAE86,EK86,LSZH,ZRH,OMDB,DXB,UAE,EK,B77W,1687905509,en-route
A6-ENE,AE,25.25,55.35,0,300,20,378,UAE378,EK378,OMDB,DXB,VTSP,HKT,UAE,EK,B77W,1687905509,en-route
A6-ENQ,AE,23.15,62.96,10363,276,955,393,UAE393,EK393,VVTS,SGN,OMDB,DXB,UAE,EK,B77W,1687905509,en-route
A6-ETP,AE,37.95,84.73,10698,75,1020,856,ETD856,EY856,OMAA,AUH,RKSI,ICN,ETD,EY,B77W,1687905509,en-route
A6-DDC,AE,30.4,114.36,9174,259,909,9736,ETD9736,EY9736,ZSPD,PVG,OMAA,AUH,ETD,EY,B77L,1687905509,en-route
A6-ANQ,AE,19.09,72.99,662,269,288,405,ABY405,G9405,OMSJ,SHJ,VABB,BOM,ABY,G9,A320,1687905509,en-route
A6-FGB,AE,28.54,69.4,11978,241,811,75Y,FDB75Y,FZ340,OPMT,MUX,OMDB,DXB,FDB,FZ,B738,1687905509,en-route
A6-EUW,AE,25.25,55.37,0,289,12,8PA,UAE8PA,EK414,OMDB,DXB,YSSY,SYD,UAE,EK,A388,1687905509,en-route
A6-AOP,AE,43.04,74.02,3634,222,625,352,ABY352,G9352,UAFM,FRU,OMSJ,SHJ,ABY,G9,A320,1687905509,en-route
A6-FMI,AE,55.51,38.9,11277,127,829,7GE,FDB7GE,FZ992,ULLI,LED,OMDB,DXB,FDB,FZ,B38M,1687905509,en-route
A6-FMP,AE,14.51,52.98,10668,31,822,1688,FDB1688,FZ1688,HTZA,ZNZ,OMDB,DXB,FDB,FZ,B38M,1687905509,en-route
A6-XWB,AE,55.85,-32.27,10666,77,966,76T,ETD76T,EY150,KORD,ORD,OMAA,AUH,ETD,EY,A35K,1687905509,en-route
A6-AUK,AE,24.44,54.64,220,127,255,63,ADY63,3L63,VGHS,DAC,,,ABY,3L,A320,1687905509,en-route
H4-SIC,SB,-6.68,156.38,257,277,198,,,,AGGH,HIR,AGGV,VAO,SOL,IE,DHC6,1687905509,en-route
P2-PXC,PG,-13.41,168.23,10972,294,787,85,ANG85,PX85,NFFN,NAN,AGGH,HIR,ANG,PX,B738,1687905509,en-route
P2-ANK,PG,-8.27,146.65,5806,168,503,,,,,,,,ANG,PX,DH8B,1687905509,en-route
P2-KSA,PG,-6.61,143.54,6111,311,540,,,,AYPY,POM,,,,,AT45,1687905509,en-route
P2-HCR,PG,-7.17,146.02,1920,107,214,,,,,,,,,,B407,1687905509,en-route
B-18007,TW,43.12,-175.27,10668,89,1101,4,CAL4,CI4,RCTP,TPE,KSFO,SFO,CAL,CI,B77W,1687905509,en-route
B-50021,TW,34.438,135.252,0,320,0,2212,TTW2212,IT2212,RCTP,TPE,RJBB,KIX,TTW,IT,A20N,1687905509,landed
B-16737,TW,47.146683,-123.651878,10668,72,838,36,EVA36,BR36,RCTP,TPE,CYYZ,YYZ,EVA,BR,B77W,1687905487,en-route
B-18721,TW,1.37,104.0,0,202,9,,,,WSSS,SIN,,,CAL,CI,B744,1687905509,en-route
B-18708,TW,48.936176,-107.565552,10668,154,892,5256,CAL5256,CI5256,PANC,ANC,KATL,ATL,CAL,CI,B744,1687905480,en-route
B-16781,TW,45.765427,-97.170792,9144,293,809,641,EVA641,,KORD,ORD,RCTP,TPE,EVA,BR,B77L,1687905485,en-route
B-17001,TW,25.07,121.55,0,0,3,8751,UIA8751,B78751,RCSS,TSA,RCFG,LZN,UIA,B7,AT76,1687905509,scheduled
B-16785,TW,37.93,158.09,9448,81,898,620,EVA620,BR620,RCTP,TPE,KLAX,LAX,EVA,BR,B77L,1687905509,en-route
E5-TAI,ET,-20.64,-158.47,2468,245,355,,,,NCRG,RAR,,,RAR,,E110,1687905509,en-route
,ZA,-26.129494,28.235382,0,275,22,19,KEM19,,,,,,KEM,5Z,ZVEH,1687905200,en-route
SU-BQC,EG,29.212463,47.977997,0,247,12,662,NIA662,NP662,OKBK,KWI,HEMK,HMB,NIA,NP,A320,1687905480,en-route
SU-GEM,EG,30.111179,31.409534,0,227,46,940,MSR940,MS940,OTHH,DOH,HECA,CAI,MSR,MS,B738,1687905483,en-route
SU-GFE,EG,29.901627,32.167442,4587,102,711,627,MSR627,MS627,HECA,CAI,ORBI,BGW,MSR,MS,BCS3,1687905481,en-route
SU-BUM,EG,28.506226,32.836498,6416,147,788,2961,MSC2961,SM2961,EDDB,BER,HEGN,HRG,MSC,SM,A20N,1687905174,en-route
ET-AWK,ET,31.716614,35.769222,6522,158,731,405,ETH405,ET405,LLBG,TLV,HAAB,ADD,ETH,ET,B38M,1687905484,en-route
ET-AXG,ET,28.51236,47.220982,6408,81,611,620,ETH620,ET620,HAAB,ADD,OKBK,KWI,ETH,ET,B38M,1687905480,en-route
A7-AHP,QA,27.597937,49.826008,9753,322,844,454,QTR85U,QR454,OTHH,DOH,ORER,EBL,QTR,QR,A320,1687905486,en-route
A7-ALN,QA,25.682775,53.702106,6400,75,777,1002,QTR1F,QR1002,OTHH,DOH,OMDB,DXB,QTR,QR,A359,1687905480,en-route
A7-ANC,QA,34.59483,-117.024422,7269,49,931,742,QTR71X,QR742,KLAX,LAX,OTHH,DOH,QTR,QR,A35K,1687905488,en-route
A7-APJ,QA,26.27916,50.775284,5867,329,787,11,QTR62G,QR11,OTHH,DOH,EGLL,LHR,QTR,QR,A388,1687905481,en-route
A7-LAG,QA,26.647245,50.685902,7856,320,842,458,QTR458,QR458,OTHH,DOH,ORBI,BGW,QTR,QR,A320,1687905482,en-route
A7-BHD,QA,25.484711,51.508434,2194,340,507,21,QTR97J,QR21,OTHH,DOH,EGCC,MAN,QTR,QR,B789,1687905485,en-route
A7-BFX,QA,33.933414,-118.381165,0,25,3,8105,QTR8105,QR8105,OTHH,DOH,KORD,ORD,QTR,QR,B77L,1687905488,landed
A7-ACS,QA,25.868334,51.862968,4046,24,711,490,QTR490,QR490,OTHH,DOH,OIIE,IKA,QTR,QR,A332,1687905484,en-route
C6-BFY,BS,23.276678,-81.791435,5676,69,792,,,,,,,,,,B737,1687905475,en-route
V3-HII,BZ,18.184616,-88.24614,777,321,325,,,,,,,,,,C208,1687905475,en-route
020,,26.078621,-80.145279,0,356,12,,,,,,,,,,C208,1687905079,en-route
YN-CHX,MX,12.199173,-83.71994,2613,271,296,149,LCT149,,,,,,LCT,YQ,C208,1687905267,en-route
HP-1534CMP,PA,20.290329,-80.740044,9448,178,744,333,CMP333,CM333,KMIA,MIA,MPTO,PTY,CMP,CM,B738,1687905477,en-route
HP-9903CMP,PA,23.88125,-80.734947,9410,195,853,227,CMP227,CM227,KMIA,MIA,MPTO,PTY,CMP,CM,B39M,1687905474,en-route
XA-UBI,MX,21.939102,-101.124603,9776,6,764,,,,,,,,,,LJ31,1687905486,en-route
XA-GAO,MX,25.865505,-100.24041,0,300,20,4107,LET4107,,,,,,LET,,BE40,1687904768,en-route
XA-AAC,MX,19.431671,-99.07653,0,213,31,2689,SLI2689,AM2689,KDFW,DFW,MMMX,MEX,SLI,AM,E190,1687905413,en-route
XA-BAC,MX,28.058121,-97.443558,10058,1,861,2780,SLI2780,AM2780,MMSM,NLU,KIAH,IAH,SLI,AM,E190,1687905484,en-route
XA-CAC,MX,19.433115,-99.087067,0,104,3,,,,,,,,,,E190,1687905285,landed
XA-IAC,MX,42.205528,-83.361313,0,118,14,2722,SLI2722,AM2722,MMMY,MTY,KDTW,DTW,SLI,AM,E190,1687905329,en-route
XA-SUS,MX,27.414007,-99.576805,2407,19,468,430,TAA430,,MMSP,SLP,KLRD,LRD,TAA,,SW4,1687905484,en-route
XA-UOG,MX,28.550766,-95.971016,10370,207,831,194,VTM194,,KSHV,SHV,MMLO,BJX,VTM,,DC93,1687905488,en-route
XA-DAC,MX,25.471058,-100.325851,6050,44,683,2995,SLI2995,AM2995,MMLO,BJX,MMMY,MTY,SLI,AM,E190,1687905481,en-route
XA-HAC,MX,19.194946,-100.177757,9113,289,888,2572,SLI2572,AM2572,MMMX,MEX,MMZO,ZLO,SLI,AM,E190,1687905138,en-route
XA-DHL,MX,32.507492,-93.943871,838,53,398,193,VTM193,,KLRD,LRD,KSHV,SHV,VTM,,DC93,1687905482,en-route
XA-ACC,MX,19.456276,-100.200104,6918,336,761,2464,SLI2464,AM2464,MMMX,MEX,MMQT,QRO,SLI,AM,E190,1687904819,en-route
XA-ACE,MX,19.970901,-99.181381,6096,131,666,2541,SLI2541,AM2541,MMSP,SLP,MMMX,MEX,SLI,AM,E190,1687905479,en-route
XA-ACJ,MX,26.589615,-109.099579,7178,321,798,2066,SLI2066,AM2066,MMMX,MEX,MMCN,CEN,SLI,AM,E190,1687905479,en-route
XA-ACS,MX,20.635803,-99.180695,7620,333,770,2534,SLI2534,AM2534,MMMX,MEX,MMSP,SLP,SLI,AM,E190,1687905387,en-route
XA-AMB,MX,19.613525,-98.639519,4008,261,422,1051,AMX1051,AM1051,MMOX,OAX,MMMX,MEX,AMX,AM,B738,1687905482,en-route
XA-VOY,MX,19.449234,-99.046257,2209,240,283,131,VOI131,Y4131,MMPS,PXM,MMMX,MEX,VOI,Y4,A320,1687905480,en-route
XA-ELA,MX,18.646639,-91.796913,15,225,29,,,,,,,,,,EC35,1687905470,en-route
XA-GAE,MX,25.897797,-100.098145,3147,300,611,996,SLI996,AM996,MMSM,NLU,MMMY,MTY,SLI,AM,E190,1687905481,en-route
XA-GAI,MX,20.223495,-97.466782,9860,254,909,629,SLI629,AM629,MSLP,SAL,MMMX,MEX,SLI,AM,E190,1687905481,en-route
XA-VLE,MX,32.370564,-116.397179,2446,290,461,876,VOI876,Y4876,MMMX,MEX,MMTJ,TIJ,VOI,Y4,A320,1687905486,en-route
GN-403,,26.97789,-108.687637,10058,129,907,,,,,,,,,,B722,1687905479,en-route
XA-VLK,MX,31.572613,-114.787132,10645,308,829,801,VOI801,Y4801,MMPN,UPN,MMTJ,TIJ,VOI,Y4,A320,1687905486,en-route
XA-VLL,MX,32.519531,-115.062286,2430,308,474,614,VOI614,Y4614,MMGL,GDL,MMML,MXL,VOI,Y4,A320,1687905482,en-route
XA-VAN,MX,24.893005,-100.001732,6842,177,785,1137,VIV1137,VB1137,MMMY,MTY,MMMX,MEX,VIV,VB,A320,1687905377,en-route
XA-MBS,MX,18.018265,-93.12648,7879,274,740,7022,LET7022,,MMLP,LAP,MMAS,AGU,LET,,LJ75,1687905484,en-route
XA-UXI,MX,37.721603,-86.983612,8435,251,798,558,VTM558,,KSDF,SDF,MMIO,SLW,VTM,,MD82,1687905484,en-route
XA-VAV,MX,21.830067,-89.838921,11277,87,794,2043,VIV2043,VB2043,MMLO,BJX,MMUN,CUN,VIV,VB,A320,1687904556,en-route
XA-ALP,MX,17.351257,-98.177055,8229,146,781,2546,SLI2546,AM2546,MMMX,MEX,MMPS,PXM,SLI,AM,E190,1687905181,en-route
XA-VLS,MX,20.368139,-102.853203,5250,99,544,652,VOI652,Y4652,MMGL,GDL,MMUN,CUN,VOI,Y4,A320,1687905478,en-route
XA-VIB,MX,28.921143,-98.536644,3360,28,583,216,VIV216,VB216,MMLO,BJX,KSAT,SAT,VIV,VB,A20N,1687905488,en-route
XA-VLW,MX,19.433315,-99.082664,0,239,11,,,,,,,,,,A321,1687904535,en-route
XA-VLX,MX,19.443867,-99.061928,0,115,11,356,VOI356,Y4356,MMMX,MEX,KSMF,SMF,VOI,Y4,A320,1687905480,en-route
XA-ALU,MX,20.367599,-103.40126,4549,314,607,,,,,,,,,,E190,1687905478,en-route
XA-VLY,MX,36.076439,-115.122238,0,275,27,961,VOI961,Y4961,KLAS,LAS,MMGL,GDL,VOI,Y4,A321,1687905466,en-route
XA-ALW,MX,19.430191,-99.082344,0,272,72,165,SLI165,AM165,MMCL,CUL,MMMX,MEX,SLI,AM,E190,1687905345,en-route
XA-VLZ,MX,26.838638,-109.910805,10355,321,831,509,VOI509,Y4509,MMGL,GDL,MMTJ,TIJ,VOI,Y4,A321,1687905479,en-route
XA-USG,MX,35.723675,-89.929001,6400,48,485,434,VTM434,,KSAT,SAT,KYNG,YNG,VTM,,SW3,1687905487,en-route
XA-VAW,MX,20.494858,-103.247353,2186,114,351,3112,VIV3112,VB3112,MMGL,GDL,MMTJ,TIJ,VIV,VB,A320,1687905478,en-route
XA-TYX,MX,21.331865,-87.040863,6377,85,457,774,VTM774,,MMMD,MID,KMIA,MIA,VTM,,SW4,1687905481,en-route
XA-ABL,MX,16.957352,-98.451523,9464,76,564,,,,,,,,,,E50P,1687905463,en-route
XA-AEL,MX,19.208851,-95.705795,10363,262,894,2443,SLI2443,AM2443,MMCP,CPE,MMMX,MEX,SLI,AM,E190,1687905479,en-route
XA-VRD,MX,24.80928,-108.08268,11285,134,870,592,VOI592,Y4592,MMTJ,TIJ,MMMZ,MZT,VOI,Y4,A20N,1687904407,en-route
XA-VAY,MX,18.763996,-99.905174,9822,107,803,1065,VIV1065,VB1065,MMGL,GDL,MMMX,MEX,VIV,VB,A320,1687905481,en-route
XA-VAD,MX,28.488014,-97.527466,10363,218,813,392,VTM392,,KSDF,SDF,MMSP,SLP,VTM,,CRJ2,1687905486,en-route
XA-VRF,MX,29.019175,-110.708908,1752,312,509,160,VOI160,Y4160,MMMX,MEX,MMHO,HMO,VOI,Y4,A20N,1687905476,en-route
XA-VIN,MX,31.921194,-114.095032,6880,115,735,4227,VIV4227,VB4227,MMML,MXL,MMMY,MTY,VIV,VB,A20N,1687905486,en-route
XA-VIQ,MX,19.885254,-102.817299,6027,292,750,1398,VIV1398,VB1398,MMMX,MEX,MMGL,GDL,VIV,VB,A20N,1687905478,en-route
XA-VCX,MX,33.456116,-93.642899,9448,44,863,304,VTM304,,KLRD,LRD,KSDF,SDF,VTM,,CRJ2,1687905487,en-route
XA-IMH,MX,25.740372,-99.847771,4183,306,692,938,AMX938,AM938,MMMX,MEX,MMMY,MTY,AMX,AM,B39M,1687905481,en-route
XA-VRK,MX,41.235928,-88.255798,7094,199,751,941,VOI941,Y4941,KMDW,MDW,MMGL,GDL,VOI,Y4,A20N,1687905487,en-route
XA-EGC,MX,38.782654,-87.697708,6461,48,435,,,,,,,,,,SW4,1687905483,en-route
XA-PPP,MX,19.526476,-98.907715,3070,231,418,118,AMX118,AM118,MMCS,CJS,MMMX,MEX,AMX,AM,B738,1687905484,en-route
XA-VBB,MX,22.544724,-83.325157,9692,246,855,877,VIV877,VB877,MUHA,HAV,MMMD,MID,VIV,VB,A21N,1687905479,en-route
XA-VBH,MX,30.591198,-106.014824,7231,152,835,9071,VIV9071,VB9071,MMCS,CJS,MMLO,BJX,VIV,VB,A21N,1687905486,en-route
XA-VRS,MX,21.363693,-104.05291,8557,311,809,896,VOI896,Y4896,MMGL,GDL,KSEA,SEA,VOI,Y4,A20N,1687905346,en-route
XA-VRX,MX,21.006838,-88.139915,8168,306,855,483,VOI483,Y4483,MMUN,CUN,MMMY,MTY,VOI,Y4,A20N,1687905447,en-route
XA-VSE,MX,19.63378,-98.95446,3573,101,362,749,VOI749,Y4749,MMAA,ACA,MMMX,MEX,VOI,Y4,A20N,1687905487,en-route
XA-VSG,MX,20.280167,-99.761307,8702,174,757,183,VOI183,Y4183,MMMY,MTY,MMMX,MEX,VOI,Y4,A20N,1687905482,en-route
XA-EBN,MX,20.046417,-97.973175,7200,263,825,319,AMX319,AM319,MMTG,TGZ,MMMX,MEX,AMX,AM,B738,1687905481,en-route
XA-MJI,MX,19.423508,-99.263733,4030,322,494,712,AMX712,AM712,MMMX,MEX,MMHO,HMO,AMX,AM,B38M,1687905485,en-route
XA-CCN,MX,49.196789,-123.180771,0,312,7,,,,,,,,,,B38M,1687905463,en-route
XA-DAH,MX,20.677433,-91.117363,7879,75,750,832,AMX832,AM832,MMMX,MEX,MMMD,MID,AMX,AM,B38M,1687905484,en-route
XA-VAM,MX,17.661966,-99.233177,6416,204,740,1458,VIV1458,VB1458,MMMX,MEX,MMAA,ACA,VIV,VB,A320,1687905361,en-route
XA-JGQ,MX,20.577347,-99.369865,8237,320,844,184,AMX184,AM184,MMMX,MEX,MMTJ,TIJ,AMX,AM,B39M,1687905481,en-route
XA-VBT,MX,18.937134,-98.350983,6553,356,661,1093,VIV1093,VB1093,MMBT,HUX,MMMX,MEX,VIV,VB,A321,1687905481,en-route
XA-VBV,MX,25.459167,-103.593498,10363,261,837,4276,VIV4276,VB4276,MMMY,MTY,MMCL,CUL,VIV,VB,A321,1687905483,en-route
XB-SJK,MX,20.600901,-97.273003,10363,248,859,,,,,,,,,,H25B,1687905481,en-route
XA-VBX,MX,19.37709,-99.180527,3101,240,429,1124,VIV1124,VB1124,MMMX,MEX,MMMY,MTY,VIV,VB,A21N,1687905485,en-route
XA-VSN,MX,19.437973,-99.07206,2225,240,301,716,VOI716,Y4716,MMMX,MEX,MMUN,CUN,VOI,Y4,A20N,1687905482,en-route
XA-VSO,MX,19.826506,-98.533379,5996,97,683,1020,VOI1020,Y41020,MMSM,NLU,MMUN,CUN,VOI,Y4,A20N,1687905485,en-route
XA-DAL,MX,20.396072,-99.210037,8351,322,850,124,AMX124,AM124,MMMX,MEX,MMTC,TRC,AMX,AM,B38M,1687905481,en-route
XA-DAJ,MX,18.996918,-95.810638,10058,107,814,808,AMX808,AM808,MMMX,MEX,MMVA,VSA,AMX,AM,B38M,1687904550,en-route
XA-VSI,MX,25.005615,-110.835167,6088,154,768,568,VOI568,Y4568,MMTJ,TIJ,MMLP,LAP,VOI,Y4,A20N,1687905478,en-route
XA-VBY,MX,21.916328,-90.378059,10363,291,913,,,,,,,,,,A21N,1687904975,en-route
XA-VXA,MX,23.2332,-98.244392,10363,142,816,4194,VIV4194,VB4194,MMMY,MTY,MMTG,TGZ,VIV,VB,A21N,1687904587,en-route
XA-MFN,MX,20.660442,-88.608582,9243,251,883,591,AMX591,AM591,MMUN,CUN,MMSM,NLU,AMX,AM,B38M,1687905469,en-route
XA-VST,MX,20.524189,-103.304306,0,92,14,747,VOI747,Y4747,MMSD,SJD,MMGL,GDL,VOI,Y4,A21N,1687905063,en-route
XA-VBU,MX,24.397795,-100.685555,9380,195,820,4206,VIV4206,VB4206,MMMY,MTY,MMQT,QRO,VIV,VB,A321,1687905052,en-route
XA-VSR,MX,20.525368,-103.313194,0,295,27,425,VOI425,Y4425,MMGL,GDL,MMTJ,TIJ,VOI,Y4,A21N,1687905476,en-route
XA-VYB,MX,19.432871,-99.087357,0,160,3,,,,,,,,,,A320,1687904893,landed
XA-VYA,MX,20.332388,-88.840294,10256,284,870,2256,VIV2256,VB2256,MMUN,CUN,MMTG,TGZ,VIV,VB,A320,1687905475,en-route
XA-VXG,MX,32.537476,-116.942924,0,294,237,5085,VIV5085,VB5085,MMPR,PVR,MMTJ,TIJ,VIV,VB,A21N,1687905473,en-route
